ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,AGE_index,GENDER_index,RACE_index,VEHICLE_OWNERSHIP_index,CHILDREN_index,VEHICLE_TYPE_index,MARRIED_index,INCOME_index,VEHICLE_YEAR_index,POSTAL_CODE_index,prediction,AGE_OHE_array_string,GENDER_OHE_array_string,RACE_OHE_array_string,VEHICLE_OWNERSHIP_OHE_array_string,CHILDREN_OHE_array_string,VEHICLE_TYPE_OHE_array_string,MARRIED_OHE_array_string,INCOME_OHE_array_string,VEHICLE_YEAR_OHE_array_string,POSTAL_CODE_OHE_array_string,features_array_string,rawPrediction_array_string,probability_array_string
320725,40-64,female,majority,3,2,upper class,0.5158128096027909,no,before 2015,yes,no,10238,11697.003206900365,sedan,1,0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,1.0,0.0",1.0,1.0,0.0,0.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5158128096027909,11697.003206900365,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","17.8952680016737,2.104731998326301","0.8947634000836849,0.10523659991631504"
321859,26-39,female,majority,2,2,working class,0.3566916562731372,no,after 2015,yes,no,32765,10000.0,sedan,1,0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,1.0,0.0,0.0,1.0,1.0,"0.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.3566916562731372,10000.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","14.46148148671989,5.538518513280109","0.7230740743359945,0.2769259256640054"
322243,26-39,female,majority,2,1,middle class,0.5744922938547515,yes,before 2015,no,no,32765,10000.0,sedan,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.5744922938547515,10000.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","15.756482050288671,4.243517949711334","0.7878241025144332,0.21217589748556664"
322968,40-64,female,minority,2,0,middle class,0.39406131825513097,no,before 2015,yes,yes,32765,11697.003206900365,sedan,2,0,3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,0.0,0.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.39406131825513097,11697.003206900365,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","17.126464644640258,2.873535355359738","0.856323232232013,0.14367676776798693"
323189,65+,female,majority,1,1,upper class,0.5523820009958419,yes,before 2015,no,yes,10238,11000.0,sedan,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5523820009958419,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","11.020473563198328,8.979526436801674","0.5510236781599164,0.4489763218400837"
323541,40-64,male,majority,3,1,middle class,0.505099201641905,no,before 2015,no,no,10238,18000.0,sedan,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.505099201641905,18000.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","16.276068244120246,3.7239317558797542","0.8138034122060123,0.1861965877939877"
324769,65+,male,majority,4,1,upper class,0.4171313477376379,yes,after 2015,yes,yes,10238,11697.003206900365,sedan,6,2,4,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.4171313477376379,11697.003206900365,6.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.294844974627015,1.7051550253729841","0.9147422487313508,0.0852577512686492"
325043,26-39,male,minority,1,1,working class,0.17177801137958276,yes,before 2015,no,yes,10238,13000.0,sedan,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,0.0,1.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.17177801137958276,13000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","8.695556081731782,11.304443918268218","0.4347778040865891,0.5652221959134109"
325554,16-25,male,majority,1,2,upper class,0.6345771810275116,yes,before 2015,no,yes,10238,10000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.6345771810275116,10000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","8.034836917312697,11.965163082687305","0.4017418458656349,0.5982581541343652"
326735,16-25,male,majority,1,0,poverty,0.5158128096027909,no,before 2015,no,no,10238,13000.0,sedan,0,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.5158128096027909,13000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","3.331699473559259,16.668300526440742","0.16658497367796293,0.8334150263220371"
327121,65+,male,majority,2,2,upper class,0.8456612147213525,yes,after 2015,yes,yes,10238,14000.0,sedan,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.8456612147213525,14000.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","17.55216110927937,2.447838890720628","0.8776080554639686,0.12239194453603139"
327169,40-64,female,minority,3,1,upper class,0.6636630728417405,yes,after 2015,yes,yes,10238,8000.0,sedan,2,0,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",1.0,0.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6636630728417405,8000.0,2.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.576553589803172,1.4234464101968252","0.9288276794901588,0.07117232050984128"
327937,26-39,male,majority,2,2,upper class,0.7055175137381444,yes,before 2015,yes,yes,10238,11000.0,sedan,4,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.7055175137381444,11000.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.005257944749435,1.994742055250561","0.9002628972374719,0.09973710276252806"
328200,65+,female,majority,2,2,upper class,0.4240644177961019,no,after 2015,yes,yes,32765,11000.0,sedan,0,0,0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"0.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.4240644177961019,11000.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","16.32082007048026,3.6791799295197385","0.8160410035240131,0.18395899647598696"
328664,26-39,male,majority,1,1,working class,0.36620984088901937,no,before 2015,no,no,32765,10000.0,sedan,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,"1.0,0.0,0.0",0.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.36620984088901937,10000.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0","5.053390516834463,14.946609483165537","0.25266952584172314,0.7473304741582768"
329391,40-64,female,majority,3,2,upper class,0.5158128096027909,yes,after 2015,no,yes,32765,7000.0,sedan,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"0.0,1.0,0.0","0.5158128096027909,7000.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0","17.889268684422145,2.1107313155778518","0.8944634342211074,0.1055365657788926"
329466,40-64,male,majority,2,1,working class,0.2333086497413181,no,before 2015,yes,yes,10238,11697.003206900365,sedan,0,0,3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.2333086497413181,11697.003206900365,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","15.417599322120404,4.582400677879597","0.7708799661060202,0.22912003389397984"
329598,26-39,female,minority,1,0,middle class,0.5158128096027909,no,before 2015,yes,no,10238,14000.0,sedan,0,0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"1.0,0.0,0.0",1.0,0.0,0.0,0.0,1.0,1.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.5158128096027909,14000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","7.146845654437763,12.853154345562235","0.35734228272188817,0.6426577172781117"
329777,40-64,female,majority,1,1,middle class,0.5158128096027909,no,after 2015,no,no,10238,19000.0,sedan,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,"0.0,1.0,0.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.5158128096027909,19000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","7.901273885700638,12.098726114299362","0.3950636942850319,0.6049363057149681"
331067,65+,female,majority,4,0,upper class,0.6867893997063133,yes,after 2015,yes,yes,10238,13000.0,sedan,2,1,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6867893997063133,13000.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.443771105067167,1.556228894932832","0.9221885552533584,0.0778114447466416"
331632,26-39,male,minority,1,0,working class,0.31995057223083523,yes,before 2015,yes,yes,10238,13000.0,sports car,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,"1.0,0.0,0.0",0.0,0.0,1.0,1.0,0.0,1.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.31995057223083523,13000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","8.997030611889956,11.002969388110044","0.4498515305944978,0.5501484694055022"
331884,65+,female,majority,3,1,upper class,0.6343871687986368,no,before 2015,yes,yes,32765,7000.0,sedan,0,0,1,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.6343871687986368,7000.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","17.536487187105358,2.4635128128946424","0.8768243593552679,0.12317564064473212"
332140,16-25,male,majority,1,1,poverty,0.3708472704797005,no,before 2015,no,yes,10238,11697.003206900365,sedan,0,0,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,0.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"1.0,0.0,0.0","0.3708472704797005,11697.003206900365,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0","3.0808898155926707,16.91911018440733","0.15404449077963353,0.8459555092203666"
332598,40-64,male,majority,3,0,upper class,0.5873143657537631,yes,before 2015,yes,yes,10238,13000.0,sedan,1,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5873143657537631,13000.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","18.32615214515273,1.673847854847269","0.9163076072576365,0.08369239274236345"
332791,26-39,male,majority,2,2,upper class,0.5158128096027909,yes,after 2015,no,yes,10238,13000.0,sedan,2,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"1.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5158128096027909,13000.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.0026688236723,1.9973311763276982","0.900133441183615,0.09986655881638493"
333255,65+,female,majority,3,1,upper class,0.7376100679194095,yes,before 2015,yes,yes,32765,11000.0,sedan,4,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"0.0,1.0,0.0","0.7376100679194095,11000.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0","17.09478802693354,2.905211973066462","0.8547394013466769,0.1452605986533231"
333280,65+,male,majority,1,2,upper class,0.5950136586473453,yes,before 2015,yes,yes,10238,10000.0,sedan,0,0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.5950136586473453,10000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","10.712778010719187,9.287221989280813","0.5356389005359594,0.46436109946404064"
333790,16-25,female,majority,1,0,poverty,0.5158128096027909,no,after 2015,no,no,32765,12000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,"0.0,0.0,1.0",1.0,1.0,0.0,0.0,1.0,0.0,"0.0,0.0,1.0",0.0,"0.0,1.0,0.0","0.5158128096027909,12000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0","6.088227632787002,13.911772367213","0.30441138163935005,0.6955886183606499"
335122,40-64,female,majority,1,0,middle class,0.3460145477683494,yes,before 2015,yes,yes,32765,6000.0,sedan,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"0.0,1.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"0.0,1.0,0.0",1.0,"0.0,1.0,0.0","0.3460145477683494,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0","10.187731232546062,9.812268767453936","0.5093865616273031,0.49061343837269683"
335156,26-39,female,majority,2,1,working class,0.35006852113617337,yes,before 2015,no,no,10238,17000.0,sedan,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,0.0,1.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.35006852113617337,17000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","15.447207527449335,4.552792472550665","0.7723603763724667,0.22763962362753326"
335215,40-64,male,majority,3,1,upper class,0.6261086476557679,yes,after 2015,no,no,10238,13000.0,sedan,2,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,0.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6261086476557679,13000.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","17.992170537581135,2.0078294624188646","0.8996085268790568,0.10039147312094324"
335501,16-25,female,majority,1,1,middle class,0.6030758483342629,yes,before 2015,no,yes,10238,11697.003206900365,sedan,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"0.0,0.0,1.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.6030758483342629,11697.003206900365,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","8.126364388124088,11.873635611875914","0.4063182194062044,0.5936817805937957"
336494,40-64,male,majority,1,2,upper class,0.6085697407032967,yes,after 2015,no,no,10238,15000.0,sedan,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,1.0,0.0,1.0,0.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6085697407032967,15000.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","15.286053658996893,4.713946341003106","0.7643026829498447,0.23569731705015529"
337080,65+,male,majority,4,2,upper class,0.6404227538536423,yes,after 2015,yes,yes,10238,9000.0,sports car,3,0,7,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,0.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6404227538536423,9000.0,3.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.438262992246624,1.5617370077533768","0.9219131496123312,0.07808685038766884"
337154,40-64,male,majority,3,1,upper class,0.6092538270787325,no,after 2015,yes,yes,10238,11000.0,sedan,2,0,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6092538270787325,11000.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.276399724883536,1.7236002751164647","0.9138199862441768,0.08618001375582324"
337351,16-25,female,majority,1,2,middle class,0.5208472124581596,yes,after 2015,no,yes,92101,12000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,"0.0,0.0,1.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,1.0,0.0",0.0,"0.0,0.0,1.0","0.5208472124581596,12000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0","12.634521249224154,7.365478750775843","0.6317260624612078,0.36827393753879223"
338062,65+,male,majority,4,2,upper class,0.5158128096027909,yes,after 2015,yes,yes,10238,10000.0,sedan,4,1,6,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.5158128096027909,10000.0,4.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.438262992246624,1.5617370077533768","0.9219131496123312,0.07808685038766884"
339147,65+,male,majority,4,2,upper class,0.6549887012388683,yes,after 2015,yes,yes,10238,10000.0,sedan,7,0,6,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"0.0,0.0,0.0",0.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",0.0,"1.0,0.0,0.0","0.6549887012388683,10000.0,7.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0","18.438262992246624,1.5617370077533768","0.9219131496123312,0.07808685038766884"
341794,26-39,female,majority,2,1,upper class,0.7959581827339991,yes,before 2015,yes,yes,10238,12000.0,sedan,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,1.0,1.0,1.0,1.0,"1.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.7959581827339991,12000.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0","17.139361685158235,2.8606383148417613","0.8569680842579119,0.1430319157420881"
341827,16-25,female,majority,1,0,poverty,0.4011841772135012,yes,before 2015,no,yes,32765,11000.0,sedan,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,"0.0,0.0,1.0",1.0,1.0,1.0,1.0,1.0,0.0,"0.0,0.0,1.0",1.0,"0.0,1.0,0.0","0.4011841772135012,11000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0","7.351479264844418,12.648520735155586","0.3675739632422208,0.6324260367577792"
342290,16-25,male,majority,1,2,working class,0.4482136156530477,yes,before 2015,no,no,10238,13000.0,sports car,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,"0.0,0.0,1.0",0.0,1.0,1.0,0.0,0.0,0.0,"0.0,0.0,0.0",1.0,"1.0,0.0,0.0","0.4482136156530477,13000.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0","6.734558156266525,13.265441843733479","0.3367279078133262,0.6632720921866738"
342418,26-39,female,majority,2,2,middle class,0.6515006096504785,no,before 2015,no,yes,10238,11000.0,sedan,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"1.0,0.0,0.0",1.0,1.0,0.0,1.0,1.0,0.0,"0.0,1.0,0.0",1.0,"1.0,0.0,0.0","0.6515006096504785,11000.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0","13.709042641330516,6.290957358669486","0.6854521320665258,0.3145478679334743"
342618,40-64,male,majority,1,1,middle class,0.4908173074873918,no,after 2015,yes,yes,10238,10000.0,sedan,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,"0.0,1.0,0.0",0.0,1.0,0.0,1.0,1.0,1.0,"0.0,1.0,0.0",0.0,"1.0,0.0,0.0","0.4908173074873918,10000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0","8.360694447772891,11.639305552227107","0.4180347223886446,0.5819652776113553"
